airport1,airport2,Oneworld,StarAlliance,Skyteam
BTR,CLT,2.0,0.0,0.0
BTR,DFW,2.0,0.0,0.0
BTU,KCH,2.0,0.0,0.0
BTU,KUL,2.0,0.0,0.0
BTU,MYY,2.0,0.0,0.0
BTU,SBW,2.0,0.0,0.0
BTV,DCA,2.0,0.0,0.0
BTV,PHL,2.0,0.0,0.0
BUD,DOH,2.0,0.0,0.0
BUD,HEL,2.0,0.0,0.0
BUD,LHR,6.0,0.0,0.0
BUD,ZAG,2.0,0.0,0.0
BUF,CLT,2.0,0.0,0.0
BUF,DCA,2.0,0.0,0.0
BUF,ORD,2.0,2.0,0.0
BUF,PHL,2.0,0.0,0.0
BUR,PDX,2.0,0.0,0.0
BUR,PHX,2.0,0.0,0.0
BUR,SEA,2.0,0.0,0.0
BUS,DME,2.0,0.0,0.0
BVB,MAO,2.0,0.0,0.0
BWI,CLT,2.0,0.0,0.0
BWI,DFW,2.0,0.0,0.0
BWI,JFK,2.0,0.0,2.0
BWI,LHR,8.0,0.0,0.0
BWI,MIA,3.0,0.0,0.0
BWI,ORD,2.0,2.0,0.0
BWI,PHL,2.0,0.0,0.0
BWI,PHX,2.0,0.0,0.0
BWN,KUL,2.0,0.0,0.0
BWN,MZV,2.0,0.0,0.0
BZE,CLT,2.0,0.0,0.0
BZE,DFW,2.0,0.0,0.0
BZE,MIA,2.0,0.0,0.0
CAE,CLT,2.0,0.0,0.0
CAE,DCA,2.0,0.0,0.0
CAE,DFW,2.0,0.0,0.0
CAE,PHL,2.0,0.0,0.0
CAG,FLR,2.0,0.0,0.0
CAI,DOH,2.0,2.0,0.0
CAI,LHR,2.0,2.0,0.0
CAK,CLT,2.0,0.0,0.0
CAK,DCA,2.0,0.0,0.0
CAK,PHL,2.0,0.0,0.0
CAN,CDG,2.0,0.0,2.0
CAN,CGD,2.0,0.0,0.0
CAN,CGK,2.0,0.0,2.0
CAN,CGO,2.0,4.0,0.0
CAN,CGQ,2.0,4.0,0.0
CAN,CIH,2.0,0.0,0.0
CAN,CKG,2.0,4.0,2.0
CAN,CNX,2.0,0.0,0.0
CAN,CSX,2.0,0.0,0.0
CAN,CTU,2.0,4.0,0.0
CAN,CZX,2.0,4.0,0.0
CAN,DAC,2.0,0.0,0.0
CAN,DAD,2.0,0.0,2.0
CAN,DEL,2.0,0.0,0.0
CAN,DIG,2.0,0.0,0.0
CAN,DLC,2.0,0.0,0.0
CAN,DOH,2.0,0.0,0.0
CAN,DPS,2.0,0.0,0.0
CAN,DXB,2.0,0.0,0.0
CAN,DYG,2.0,0.0,0.0
CAN,FOC,4.0,0.0,0.0
CAN,FUG,2.0,0.0,0.0
CAN,FUK,2.0,0.0,0.0
CAN,HAK,2.0,4.0,0.0
CAN,HAN,2.0,0.0,2.0
CAN,HDG,2.0,0.0,0.0
CAN,HET,2.0,4.0,0.0
CAN,HFE,2.0,4.0,2.0
CAN,HGH,4.0,4.0,6.0
CAN,HJJ,2.0,0.0,0.0
CAN,HKG,4.0,0.0,0.0
CAN,HKT,2.0,0.0,0.0
CAN,HRB,2.0,4.0,0.0
CAN,HZH,2.0,0.0,0.0
CAN,ICN,2.0,2.0,2.0
CAN,JGS,2.0,0.0,0.0
CAN,JIQ,2.0,0.0,0.0
CAN,JIU,2.0,0.0,0.0
CAN,JJN,4.0,4.0,0.0
CAN,JNG,2.0,0.0,0.0
CAN,JUH,2.0,0.0,0.0
CAN,KHN,2.0,4.0,2.0
CAN,KIX,4.0,0.0,0.0
CAN,KMG,2.0,4.0,3.0
CAN,KOW,2.0,0.0,0.0
CAN,KTM,2.0,0.0,0.0
CAN,KUL,4.0,0.0,0.0
CAN,KWE,2.0,4.0,0.0
CAN,KWL,2.0,0.0,0.0
CAN,LAX,2.0,0.0,2.0
CAN,LHR,2.0,0.0,0.0
CAN,LHW,2.0,0.0,2.0
CAN,LLB,2.0,0.0,0.0
CAN,LYA,2.0,0.0,0.0
CAN,LYG,2.0,0.0,0.0
CAN,LZH,2.0,0.0,0.0
CAN,MEL,2.0,0.0,0.0
CAN,MIG,2.0,0.0,0.0
CAN,MLE,2.0,0.0,0.0
CAN,MNL,2.0,0.0,0.0
CAN,MXZ,2.0,0.0,0.0
CAN,NAO,2.0,0.0,0.0
CAN,NBO,2.0,0.0,2.0
CAN,NGB,2.0,0.0,2.0
CAN,NKG,2.0,4.0,2.0
CAN,NNG,2.0,4.0,0.0
CAN,NNY,2.0,0.0,0.0
CAN,NRT,4.0,6.0,2.0
CAN,PEK,2.0,4.0,0.0
CAN,PEN,2.0,0.0,0.0
CAN,PER,2.0,0.0,0.0
CAN,PNH,2.0,0.0,0.0
CAN,PVG,2.0,4.0,2.0
CAN,REP,2.0,0.0,0.0
CAN,RGN,2.0,0.0,0.0
CAN,SGN,2.0,0.0,2.0
CAN,SHA,2.0,4.0,2.0
CAN,SHE,2.0,4.0,2.0
CAN,SIN,2.0,2.0,1.0
CAN,SJW,2.0,0.0,0.0
CAN,SVO,2.0,0.0,2.0
CAN,SWA,2.0,0.0,0.0
CAN,SYD,2.0,0.0,0.0
CAN,SYX,2.0,0.0,0.0
CAN,TAO,2.0,2.0,2.0
CAN,TEN,2.0,0.0,0.0
CAN,TNA,2.0,4.0,2.0
CAN,TPE,2.0,2.0,2.0
CAN,TSN,2.0,4.0,0.0
CAN,TXN,2.0,0.0,0.0
CAN,TYN,2.0,0.0,2.0
CAN,URC,2.0,0.0,2.0
CAN,WNZ,2.0,4.0,2.0
CAN,WUH,2.0,4.0,4.0
CAN,WUX,2.0,4.0,2.0
CAN,XFN,2.0,0.0,0.0
CAN,XIY,2.0,4.0,2.0
CAN,XMN,4.0,4.0,2.0
CAN,XUZ,2.0,0.0,0.0
CAN,YIH,2.0,0.0,0.0
CAN,YIW,2.0,0.0,0.0
CAN,YNT,2.0,2.0,0.0
CAN,YNZ,1.0,0.0,0.0
CAN,YTY,2.0,0.0,0.0
CAN,YVR,2.0,0.0,0.0
CAN,ZHA,2.0,0.0,0.0
CAN,ZYI,2.0,0.0,0.0
CBR,MEL,4.0,0.0,0.0
CBR,PER,2.0,0.0,0.0
CBR,SYD,4.0,0.0,0.0
CCJ,DOH,2.0,0.0,0.0
CCS,DFW,2.0,0.0,0.0
CCS,GRU,2.0,0.0,0.0
CCS,JFK,2.0,0.0,0.0
CCS,MAD,2.0,0.0,2.0
CCS,MIA,2.0,0.0,0.0
CCS,SJU,2.0,0.0,0.0
CCU,DOH,2.0,0.0,0.0
CCU,HKG,2.0,0.0,0.0
CDG,CLT,2.0,0.0,0.0
CDG,CMB,2.0,0.0,0.0
CDG,DFW,9.0,0.0,0.0
CDG,DOH,2.0,0.0,0.0
CDG,GRU,2.0,0.0,2.0
CDG,HEL,4.0,0.0,2.0
CDG,HKG,2.0,0.0,4.0
CDG,HND,2.0,2.0,2.0
CDG,JFK,10.0,0.0,6.0
CDG,KUL,4.0,0.0,2.0
CDG,LHR,4.0,0.0,2.0
CDG,LYS,1.0,0.0,5.0
CDG,MIA,9.0,0.0,6.0
CDG,NRT,2.0,2.0,2.0
CDG,ORD,10.0,4.0,4.0
CDG,OVD,2.0,0.0,0.0
CDG,PEK,2.0,2.0,4.0
CDG,PHL,2.0,0.0,4.0
CDG,SCQ,2.0,0.0,0.0
CDG,TLS,1.0,0.0,7.0
CEB,HKG,2.0,0.0,0.0
CEK,DME,2.0,0.0,0.0
CEK,DYU,2.0,0.0,0.0
CEK,EVN,2.0,0.0,0.0
CEK,LBD,2.0,0.0,0.0
CFS,SYD,2.0,0.0,0.0
CGB,CGH,2.0,0.0,0.0
CGB,GRU,2.0,0.0,0.0
CGD,PEK,2.0,0.0,0.0
CGD,SZX,2.0,0.0,0.0
CGH,CGR,2.0,0.0,0.0
CGH,CNF,2.0,0.0,0.0
CGH,CWB,2.0,0.0,0.0
CGH,FLN,2.0,0.0,0.0
CGH,GIG,2.0,0.0,0.0
CGH,GYN,2.0,0.0,0.0
CGH,IGU,2.0,0.0,0.0
CGH,IOS,2.0,0.0,0.0
CGH,JOI,2.0,0.0,0.0
CGH,LDB,2.0,0.0,0.0
CGH,NVT,2.0,0.0,0.0
CGH,POA,2.0,0.0,0.0
CGH,RAO,2.0,0.0,0.0
CGH,SDU,2.0,0.0,0.0
CGH,SJP,2.0,0.0,0.0
CGH,SSA,2.0,0.0,0.0
CGH,UDI,2.0,0.0,0.0
CGH,VIX,2.0,0.0,0.0
CGK,CMB,2.0,0.0,0.0
CGK,DOH,2.0,0.0,0.0
CGK,FOC,4.0,0.0,0.0
CGK,HKG,2.0,0.0,4.0
CGK,KUL,2.0,0.0,6.0
CGK,NRT,2.0,2.0,2.0
CGK,SIN,4.0,4.0,2.0
CGK,SYD,2.0,0.0,3.0
CGK,XMN,4.0,2.0,0.0
CGN,TXL,2.0,0.0,0.0
CGO,CGQ,2.0,0.0,0.0
CGO,CJU,2.0,0.0,0.0
CGO,CKG,2.0,4.0,0.0
CGO,CTU,2.0,4.0,2.0
CGO,DLC,2.0,4.0,2.0
CGO,DSN,2.0,0.0,0.0
CGO,FOC,4.0,0.0,0.0
CGO,HAK,2.0,4.0,0.0
CGO,HGH,4.0,4.0,2.0
CGO,HKG,4.0,0.0,0.0
CGO,HMI,2.0,0.0,0.0
CGO,HRB,4.0,4.0,2.0
CGO,ICN,2.0,0.0,2.0
CGO,INC,4.0,0.0,2.0
CGO,KHH,2.0,2.0,0.0
CGO,KMG,2.0,4.0,2.0
CGO,KWE,2.0,4.0,0.0
CGO,LHW,4.0,2.0,0.0
CGO,NNG,2.0,4.0,0.0
CGO,NNY,2.0,0.0,0.0
CGO,PEK,2.0,4.0,0.0
CGO,PVG,2.0,0.0,2.0
CGO,SHA,2.0,0.0,2.0
CGO,SHE,2.0,4.0,0.0
CGO,SYX,2.0,0.0,0.0
CGO,SZX,2.0,4.0,0.0
CGO,TAO,2.0,2.0,0.0
CGO,TPE,2.0,2.0,0.0
CGO,URC,4.0,4.0,2.0
CGO,UYN,2.0,0.0,0.0
CGO,WNZ,2.0,0.0,0.0
CGO,XMN,4.0,2.0,0.0
CGO,XNN,4.0,4.0,2.0
CGO,YIW,2.0,0.0,0.0
CGO,YTY,2.0,0.0,0.0
CGO,ZUH,2.0,0.0,0.0
CGQ,CJU,2.0,0.0,0.0
CGQ,CKG,2.0,0.0,0.0
CGQ,HET,2.0,0.0,0.0
CGQ,HFE,2.0,0.0,0.0
CGQ,HGH,4.0,0.0,1.0
CGQ,ICN,2.0,2.0,0.0
CGQ,KHN,2.0,0.0,0.0
CGQ,NBS,2.0,0.0,0.0
CGQ,NGB,4.0,0.0,0.0
CGQ,NKG,4.0,4.0,1.0
CGQ,NRT,2.0,0.0,0.0
CGQ,PEK,2.0,4.0,2.0
CGQ,PVG,2.0,0.0,2.0
CGQ,TAO,4.0,4.0,0.0
CGQ,TNA,2.0,2.0,1.0
CGQ,TPE,2.0,0.0,0.0
CGQ,TYN,2.0,0.0,0.0
CGQ,WUH,2.0,4.0,0.0
CGQ,YNJ,2.0,0.0,0.0
CGR,GRU,2.0,0.0,0.0
CHA,CLT,2.0,0.0,0.0
CHA,DCA,2.0,0.0,0.0
CHA,DFW,2.0,0.0,0.0
CHA,ORD,2.0,0.0,0.0
CHC,SYD,4.0,2.0,2.0
CHO,CLT,2.0,0.0,0.0
CHO,LGA,2.0,0.0,2.0
CHO,ORD,2.0,0.0,0.0
CHO,PHL,2.0,0.0,0.0
CHS,CLT,2.0,0.0,0.0
CHS,DCA,2.0,0.0,0.0
CHS,DFW,2.0,0.0,0.0
CHS,MIA,2.0,0.0,0.0
CHS,PHL,2.0,0.0,0.0
CID,DFW,2.0,0.0,0.0
CID,ORD,2.0,2.0,0.0
CIH,DAT,2.0,0.0,0.0
CIH,PEK,2.0,0.0,0.0
CIT,OVB,2.0,0.0,0.0
CJU,CSX,2.0,0.0,0.0
CJU,DLC,2.0,0.0,0.0
CJU,FOC,2.0,0.0,0.0
CJU,HKG,2.0,0.0,0.0
CJU,HRB,2.0,0.0,0.0
CJU,KIX,2.0,0.0,2.0
CJU,NRT,2.0,0.0,2.0
CJU,SHE,2.0,0.0,0.0
CJU,SZX,2.0,0.0,0.0
CJU,XMN,2.0,0.0,0.0
CKG,CSX,4.0,0.0,0.0
CKG,DOH,2.0,0.0,0.0
CKG,FOC,4.0,0.0,0.0
CKG,HAK,2.0,0.0,0.0
CKG,HEL,2.0,0.0,0.0
CKG,HGH,4.0,4.0,0.0
CKG,HKG,2.0,2.0,0.0
CKG,JHG,2.0,0.0,0.0
CKG,KHN,4.0,0.0,0.0
CKG,KMG,2.0,4.0,2.0
CKG,KWE,2.0,2.0,0.0
CKG,KWL,4.0,2.0,0.0
CKG,LJG,4.0,4.0,0.0
CKG,LXA,4.0,4.0,2.0
CKG,NNG,2.0,0.0,0.0
CKG,PEK,2.0,4.0,0.0
CKG,SHE,2.0,0.0,0.0
CKG,SYX,2.0,0.0,0.0
CKG,SZX,2.0,4.0,0.0
CKG,TSN,4.0,4.0,0.0
CKG,URC,2.0,4.0,0.0
CKG,WUH,4.0,2.0,0.0
CKG,XIY,4.0,4.0,2.0
CKG,XMN,4.0,4.0,0.0
CKG,XNN,4.0,0.0,2.0
CKG,YCU,2.0,0.0,0.0
CKG,YIH,4.0,0.0,0.0
CLE,CLT,2.0,2.0,0.0
CLE,DFW,2.0,2.0,0.0
CLE,JFK,2.0,0.0,2.0
CLE,MIA,2.0,0.0,0.0
CLE,ORD,2.0,2.0,0.0
CLE,PHL,2.0,0.0,0.0
CLL,DFW,2.0,0.0,0.0
CLO,MIA,2.0,4.0,0.0
CLT,CMH,2.0,0.0,0.0
CLT,CRW,1.0,0.0,0.0
CLT,CUN,2.0,0.0,0.0
CLT,CVG,2.0,0.0,2.0
CLT,CZM,2.0,0.0,0.0
CLT,DAB,2.0,0.0,0.0
CLT,DAY,2.0,0.0,0.0
CLT,DCA,2.0,0.0,0.0
CLT,DEN,2.0,0.0,0.0
CLT,DFW,2.0,0.0,0.0
CLT,DSM,2.0,0.0,0.0
CLT,DTW,2.0,0.0,2.0
CLT,DUB,2.0,0.0,0.0
CLT,EWN,2.0,0.0,0.0
CLT,EWR,2.0,2.0,0.0
CLT,FAY,2.0,0.0,0.0
CLT,FCO,2.0,0.0,0.0
CLT,FLL,2.0,0.0,0.0
CLT,FLO,2.0,0.0,0.0
CLT,FPO,2.0,0.0,0.0
CLT,FRA,2.0,0.0,0.0
CLT,GCM,2.0,0.0,0.0
CLT,GNV,2.0,0.0,0.0
CLT,GPT,2.0,0.0,0.0
CLT,GRU,2.0,0.0,0.0
CLT,GSO,2.0,0.0,0.0
CLT,GSP,2.0,0.0,0.0
CLT,HHH,2.0,0.0,0.0
CLT,HPN,2.0,0.0,0.0
CLT,HSV,2.0,0.0,0.0
CLT,HTS,2.0,0.0,0.0
CLT,IAD,2.0,2.0,0.0
CLT,IAH,2.0,2.0,0.0
CLT,ILM,2.0,0.0,0.0
CLT,IND,2.0,0.0,0.0
CLT,JAN,2.0,0.0,0.0
CLT,JAX,2.0,0.0,0.0
CLT,JFK,2.0,0.0,2.0
CLT,LAS,2.0,0.0,0.0
CLT,LAX,2.0,0.0,0.0
CLT,LEX,2.0,0.0,0.0
CLT,LGA,2.0,0.0,2.0
CLT,LHR,2.0,0.0,0.0
CLT,LIR,2.0,0.0,0.0
CLT,LIT,2.0,0.0,0.0
CLT,LYH,2.0,0.0,0.0
CLT,MBJ,2.0,0.0,0.0
CLT,MCI,2.0,0.0,0.0
CLT,MCO,2.0,0.0,0.0
CLT,MDT,2.0,0.0,0.0
CLT,MEM,2.0,0.0,0.0
CLT,MEX,2.0,0.0,0.0
CLT,MGM,2.0,0.0,0.0
CLT,MHT,2.0,0.0,0.0
CLT,MIA,2.0,0.0,0.0
CLT,MKE,2.0,0.0,0.0
CLT,MLB,2.0,0.0,0.0
CLT,MOB,2.0,0.0,0.0
CLT,MSP,2.0,0.0,2.0
CLT,MSY,2.0,0.0,0.0
CLT,MYR,2.0,0.0,0.0
CLT,NAS,2.0,0.0,0.0
CLT,OAJ,2.0,0.0,0.0
CLT,OMA,2.0,0.0,0.0
CLT,ORD,2.0,2.0,0.0
CLT,ORF,2.0,0.0,0.0
CLT,PBI,2.0,0.0,0.0
CLT,PDX,2.0,0.0,0.0
CLT,PGV,2.0,0.0,0.0
CLT,PHF,2.0,0.0,0.0
CLT,PHL,2.0,0.0,0.0
CLT,PHX,2.0,0.0,0.0
CLT,PIT,2.0,0.0,0.0
CLT,PLS,2.0,0.0,0.0
CLT,PNS,2.0,0.0,0.0
CLT,PUJ,2.0,0.0,0.0
CLT,PVD,2.0,0.0,0.0
CLT,PWM,1.0,0.0,0.0
CLT,RDU,2.0,0.0,0.0
CLT,RIC,2.0,0.0,0.0
CLT,ROA,2.0,0.0,0.0
CLT,ROC,2.0,0.0,0.0
CLT,RSW,2.0,0.0,0.0
CLT,SAN,2.0,0.0,0.0
CLT,SAT,2.0,0.0,0.0
CLT,SAV,2.0,0.0,0.0
CLT,SBY,2.0,0.0,0.0
CLT,SDF,2.0,0.0,0.0
CLT,SEA,2.0,0.0,0.0
CLT,SFO,2.0,0.0,0.0
CLT,SJD,2.0,0.0,0.0
CLT,SJO,2.0,2.0,0.0
CLT,SJU,2.0,0.0,0.0
CLT,SLC,2.0,0.0,2.0
CLT,SMF,2.0,0.0,0.0
CLT,SRQ,2.0,0.0,0.0
CLT,STL,2.0,0.0,0.0
CLT,STT,2.0,0.0,0.0
CLT,SXM,2.0,0.0,0.0
CLT,SYR,2.0,0.0,0.0
CLT,TLH,2.0,0.0,0.0
CLT,TPA,2.0,0.0,0.0
CLT,TRI,2.0,0.0,0.0
CLT,TYS,2.0,0.0,0.0
CLT,UVF,2.0,0.0,0.0
CLT,VPS,2.0,0.0,0.0
CLT,XNA,2.0,0.0,0.0
CLT,YOW,2.0,0.0,0.0
CLT,YUL,2.0,0.0,0.0
CLT,YYZ,2.0,2.0,0.0
CMB,COK,2.0,0.0,0.0
CMB,DAC,2.0,0.0,0.0
CMB,DEL,2.0,2.0,0.0
CMB,DME,2.0,0.0,0.0
CMB,DMM,2.0,0.0,2.0
CMB,DOH,4.0,0.0,0.0
CMB,DXB,2.0,0.0,0.0
CMB,FCO,4.0,0.0,2.0
CMB,FRA,2.0,0.0,0.0
CMB,GIU,2.0,0.0,0.0
CMB,HRI,2.0,0.0,0.0
CMB,IXM,2.0,0.0,0.0
CMB,JED,2.0,0.0,2.0
CMB,KCT,2.0,0.0,0.0
CMB,KHI,4.0,0.0,0.0
CMB,KUL,4.0,0.0,0.0
CMB,KWI,2.0,0.0,0.0
CMB,LHR,2.0,0.0,0.0
CMB,MAA,2.0,2.0,0.0
CMB,MCT,2.0,0.0,0.0
CMB,MLE,6.0,2.0,4.0
CMB,NRT,2.0,0.0,0.0
CMB,PEK,2.0,0.0,0.0
CMB,PVG,2.0,0.0,0.0
CMB,RUH,2.0,0.0,2.0
CMB,SEZ,2.0,0.0,0.0
CMB,SHJ,2.0,0.0,0.0
CMB,SIN,4.0,2.0,0.0
CMB,TRV,2.0,0.0,0.0
CMB,TRZ,2.0,0.0,0.0
CMH,DCA,2.0,0.0,0.0
CMH,DFW,2.0,0.0,0.0
CMH,JFK,2.0,0.0,2.0
CMH,LAX,2.0,0.0,2.0
CMH,LGA,2.0,0.0,2.0
CMH,MIA,2.0,0.0,0.0
CMH,ORD,2.0,2.0,0.0
CMH,PHL,2.0,0.0,0.0
CMH,PHX,2.0,0.0,0.0
CMI,DFW,2.0,0.0,0.0
CMI,ORD,2.0,0.0,0.0
CMN,DOH,2.0,0.0,0.0
CMN,MAD,2.0,0.0,0.0
CMN,VLC,2.0,0.0,0.0
CNF,GIG,2.0,0.0,0.0
CNF,GRU,2.0,0.0,1.0
CNF,MIA,4.0,0.0,0.0
CNF,SDU,2.0,0.0,0.0
CNF,SSA,2.0,0.0,0.0
CNJ,ISA,2.0,0.0,0.0
CNJ,TSV,2.0,0.0,0.0
CNS,DRW,2.0,0.0,0.0
CNS,GOV,2.0,0.0,0.0
CNS,HID,2.0,0.0,0.0
CNS,HKG,7.0,0.0,0.0
CNS,HTI,2.0,0.0,0.0
CNS,KIX,4.0,0.0,0.0
CNS,MEL,2.0,0.0,0.0
CNS,NRT,4.0,0.0,0.0
CNS,POM,2.0,0.0,0.0
CNS,SYD,3.0,0.0,0.0
CNS,TSV,2.0,0.0,0.0
CNS,WEI,2.0,0.0,0.0
CNX,HKG,2.0,0.0,0.0
COK,DOH,2.0,0.0,0.0
COK,KUL,2.0,0.0,0.0
COS,DFW,2.0,0.0,0.0
COU,DFW,2.0,0.0,0.0
COU,ORD,2.0,0.0,0.0
CPH,DOH,2.0,0.0,0.0
CPH,DUS,2.0,4.0,0.0
CPH,DXB,2.0,0.0,0.0
CPH,FLR,2.0,0.0,0.0
CPH,HEL,2.0,2.0,0.0
CPH,LHR,4.0,2.0,0.0
CPH,MAD,2.0,2.0,0.0
CPH,TXL,2.0,4.0,0.0
CPH,VIE,4.0,2.0,0.0
CPT,DOH,1.0,0.0,0.0
CPT,DUR,2.0,2.0,0.0
CPT,JNB,4.0,8.0,0.0
CPT,LHR,5.0,0.0,0.0
CPT,PLZ,2.0,2.0,0.0
CRK,DOH,2.0,0.0,0.0
CRP,DFW,2.0,0.0,0.0
CSX,CTU,4.0,4.0,0.0
CSX,CZX,2.0,0.0,0.0
CSX,DLC,2.0,0.0,0.0
CSX,DYG,2.0,0.0,0.0
CSX,FOC,4.0,2.0,0.0
CSX,HAK,2.0,0.0,0.0
CSX,HET,4.0,0.0,0.0
CSX,HFE,2.0,2.0,0.0
CSX,HGH,4.0,0.0,0.0
CSX,HJJ,2.0,0.0,0.0
CSX,HKG,2.0,0.0,0.0
CSX,HRB,2.0,0.0,0.0
CSX,ICN,2.0,2.0,4.0
CSX,INC,2.0,0.0,0.0
CSX,JJN,4.0,2.0,0.0
CSX,KMG,2.0,4.0,2.0
CSX,KWE,4.0,2.0,2.0
CSX,LHW,4.0,2.0,0.0
CSX,LZO,4.0,0.0,0.0
CSX,MIG,4.0,0.0,0.0
CSX,NGB,2.0,0.0,2.0
CSX,NKG,2.0,2.0,2.0
CSX,NNG,2.0,2.0,0.0
CSX,PEK,4.0,4.0,0.0
CSX,PVG,2.0,0.0,2.0
CSX,SHA,2.0,0.0,2.0
CSX,SJW,2.0,0.0,0.0
CSX,SWA,2.0,0.0,0.0
CSX,SYX,2.0,0.0,0.0
CSX,SZX,2.0,2.0,0.0
CSX,TAO,4.0,2.0,0.0
CSX,TNA,2.0,2.0,0.0
CSX,TPE,4.0,0.0,0.0
CSX,TSN,2.0,4.0,0.0
CSX,TXN,2.0,0.0,0.0
CSX,TYN,4.0,0.0,0.0
CSX,URC,4.0,0.0,0.0
CSX,WNZ,2.0,0.0,0.0
CSX,XIY,4.0,2.0,2.0
CSX,XMN,4.0,2.0,0.0
CSX,XNN,2.0,0.0,0.0
CSX,YCU,2.0,0.0,0.0
CSX,YNT,2.0,0.0,0.0
CSX,YTY,2.0,0.0,0.0
CSX,ZUH,2.0,0.0,0.0
CTA,DUS,2.0,0.0,2.0
CTA,FCO,2.0,0.0,2.0
CTA,FLR,2.0,0.0,0.0
CTA,LGW,2.0,0.0,2.0
CTA,MUC,2.0,2.0,0.0
CTA,TXL,2.0,0.0,2.0
CTL,RMA,2.0,0.0,0.0
CTS,FUK,2.0,2.0,0.0
CTS,HIJ,2.0,2.0,0.0
CTS,HKG,4.0,0.0,0.0
CTS,HNA,2.0,0.0,0.0
CTS,HND,2.0,2.0,0.0
CTS,ICN,2.0,0.0,2.0
CTS,ITM,2.0,2.0,0.0
CTS,KIJ,2.0,2.0,0.0
CTS,KIX,2.0,2.0,0.0
CTS,MMB,2.0,2.0,0.0
CTS,NGO,2.0,2.0,0.0
CTS,NRT,4.0,2.0,0.0
CTS,PVG,2.0,0.0,2.0
CTS,SDJ,2.0,2.0,0.0
CTU,DOH,2.0,0.0,0.0
CTU,FOC,4.0,4.0,0.0
CTU,HAK,2.0,4.0,0.0
CTU,HGH,4.0,4.0,4.0
CTU,HKG,2.0,2.0,0.0
CTU,KMG,2.0,4.0,4.0
CTU,KWE,2.0,4.0,0.0
CTU,KWL,2.0,4.0,2.0
CTU,LHR,2.0,0.0,0.0
CTU,NNY,2.0,0.0,0.0
CTU,PEK,2.0,6.0,0.0
CTU,SWA,2.0,4.0,0.0
CTU,SZX,2.0,4.0,0.0
CTU,TNA,2.0,4.0,3.0
CTU,TYN,2.0,4.0,2.0
CTU,URC,2.0,4.0,0.0
CTU,WUH,4.0,4.0,2.0
CTU,XIY,2.0,4.0,4.0
CTU,XMN,4.0,4.0,0.0
CTU,YNT,2.0,4.0,0.0
CUN,DFW,2.0,0.0,0.0
CUN,JFK,2.0,0.0,4.0
CUN,LGW,2.0,0.0,0.0
CUN,MIA,2.0,0.0,0.0
CUN,ORD,2.0,2.0,0.0
CUN,PHL,2.0,0.0,0.0
CUN,PHX,2.0,0.0,0.0
CUR,MIA,3.0,0.0,0.0
CUU,DFW,2.0,0.0,0.0
CUZ,JUL,2.0,0.0,1.0
CVG,DCA,2.0,0.0,2.0
CVG,DFW,2.0,0.0,2.0
CVG,JFK,2.0,0.0,2.0
CVG,MIA,2.0,0.0,0.0
CVG,ORD,2.0,2.0,2.0
CVG,PHL,2.0,0.0,2.0
CWA,ORD,2.0,2.0,0.0
CWB,GIG,2.0,0.0,3.0
CWB,GRU,2.0,1.0,0.0
CWB,IGU,2.0,0.0,0.0
CWB,LDB,2.0,1.0,0.0
CWB,POA,3.0,0.0,0.0
CWB,SSA,2.0,0.0,0.0
CXI,HNL,2.0,0.0,0.0
CXI,NAN,2.0,0.0,0.0
CZM,DFW,2.0,0.0,0.0
CZM,MIA,2.0,0.0,0.0
CZX,FOC,4.0,0.0,0.0
CZX,SHE,2.0,4.0,0.0
CZX,SZX,2.0,4.0,2.0
CZX,TYN,4.0,0.0,0.0
DAC,DOH,2.0,0.0,0.0
DAC,HKG,2.0,0.0,0.0
DAC,KTM,2.0,0.0,0.0
DAC,KUL,2.0,0.0,0.0
DAD,HKG,2.0,0.0,0.0
DAR,DOH,2.0,0.0,0.0
DAR,JRO,2.0,0.0,3.0
DAT,TYN,4.0,0.0,0.0
DAY,DCA,2.0,0.0,0.0
DAY,DFW,2.0,0.0,0.0
DAY,LGA,2.0,0.0,2.0
DAY,ORD,2.0,2.0,0.0
DAY,PHL,2.0,0.0,0.0
DBO,SYD,2.0,0.0,0.0
DBQ,ORD,2.0,0.0,0.0
DBV,HEL,2.0,0.0,0.0
DBV,LGW,2.0,0.0,0.0
DCA,DFW,2.0,0.0,0.0
DCA,DSM,2.0,0.0,0.0
DCA,DTW,2.0,0.0,2.0
DCA,FAY,2.0,0.0,0.0
DCA,FLL,2.0,0.0,0.0
DCA,GSO,2.0,0.0,0.0
DCA,GSP,2.0,0.0,0.0
DCA,HHH,2.0,0.0,0.0
DCA,HPN,2.0,0.0,0.0
DCA,HSV,2.0,0.0,0.0
DCA,ILM,2.0,0.0,0.0
DCA,IND,2.0,0.0,0.0
DCA,ISP,2.0,0.0,0.0
DCA,JAN,2.0,0.0,0.0
DCA,JAX,2.0,0.0,0.0
DCA,JFK,2.0,0.0,2.0
DCA,LAS,2.0,0.0,0.0
DCA,LAX,2.0,0.0,2.0
DCA,LGA,2.0,0.0,2.0
DCA,LIT,2.0,0.0,0.0
DCA,MCI,2.0,0.0,0.0
DCA,MCO,2.0,0.0,0.0
DCA,MEM,2.0,0.0,2.0
DCA,MHT,2.0,0.0,0.0
DCA,MIA,2.0,0.0,0.0
DCA,MSP,2.0,0.0,2.0
DCA,MSY,2.0,0.0,0.0
